Employee ID;Age;Gender;Education;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Projects;Overtime;Distance From Home;Education Category;Marital Status;Num Job Switches;Company Size;Company Level;Remote Work;Leadership Skill;Innovation Skill;Company Relationship;Employee Involvement;Attrition
62882;27;Male;17;Media;5678;Fair;High;2;;No;2;BachelorM;Married;2;Mid;Medium;0;No;No;No;Good;Left
69911;27;Female;19;Finance;758;Excellent;High;2;;No;1;Associate C;Married;57;Associate C;Married;0;Entry;Small;0;No;No;No;Good;Stayed
36500;30;Female;10;Healthcare;678;Good;High;1;;No;1;MasterM;Divorced;0;Entry;Medium;0;No;No;No;Fair;Stayed
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
33010;26;Female;16;Finance;660;Good;High;2;;No;1;Associate C;Married;2;Mid;Small;0;No;No;No;Good;Left
68466;40;Female;8;Education;8077;Excellent;High;0;;No;1;MasterM;Married;1;Entry;Small;0;No;No;No;Good;Stayed
4141;55;Female;33;Education;3759;Fair;High;1;;Yes;1;High School;Single;20;Mid;Small;0;No;No;No;Good;Stayed
26592;43;Male;13;Healthcare;597;Good;High;1;;No;1;Associate C;Married;62;Entry;Small;0;No;No;No;Excellent;Left
50040;38;Female;16;Technology;8988;Good;High;1;;No;1;High School;Married;10;Entry;Small;0;No;No;No;Poor;Stayed
46958;24;Female;4;Technology;965;Fair;High;0;;Yes;1;BachelorM;Married;37;Entry;Medium;0;No;No;No;Fair;Stayed
10064;48;Male;5;Education;5627;Good;High;0;;No;1;Associate C;Single;71;Associate C;Single;4;Senior;Small;0;No;No;No;Fair;Stayed
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
12313;37;Male;2;Media;6376;Excellent;High;0;;Yes;1;Associate C;Divorced;1;Entry;Small;0;Yes;Yes;No;Good;Stayed
20864;22;Female;36;Technology;8609;Good;High;1;;Yes;1;Associate C;Married;4;Mid;Medium;0;No;No;No;Good;Stayed
5374;32;Male;21;Education;4220;Good;High;0;;Yes;1;Associate C;Married;17;Entry;Small;0;No;No;No;Good;Left
18121;45;Female;14;Healthcare;7081;Fair;High;0;;Yes;1;High School;Married;42;Entry;Medium;0;Yes;No;No;Good;Stayed
4304;43;Male;11;Education;7962;Fair;Average;0;;No;1;MasterM;Married;2;Entry;Small;0;No;No;No;Good;Stayed
62080;45;Male;5;Technology;11573;Poor;High;0;;No;1;Associate C;Married;24;Mid;Medium;0;No;No;No;Excellent;Left
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
60396;34;Male;12;Education;699;Good;High;2;;No;1;MasterM;Married;84;Entry;Small;0;No;No;No;Good;Stayed
14492;24;Male;25;Finance;7988;Good;Average;2;;No;1;High School;Married;3;Entry;Small;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
44804;30;Male;4;Technology;876;Good;Average;1;;No;94;Associate C;Single;0;Entry;Small;0;No;No;No;Good;Stayed
24142;26;Female;6;Technology;12275;Excellent;High;1;;No;1;MasterM;Married;43;Entry;Small;0;No;No;No;Good;Stayed
73000;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
60199;33;Male;17;Healthcare;8996;Good;High;1;;No;1;Associate C;Single;40;Associate C;Married;0;Entry;Small;0;No;No;No;Good;Stayed
54600;21;Male;10;Education;603;Good;High;1;;No;1;BachelorM;Married;25;Entry;Small;0;No;No;No;Good;Left
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
53028;46;Male;26;Education;4199;Good;High;2;;Yes;1;MasterM;Married;4;Mid;Medium;0;No;No;No;Good;Stayed
24771;54;Male;7;Education;8771;Excellent;High;1;;No;1;MasterM;Married;48;Entry;Small;0;No;No;No;Good;Stayed
24771;54;Male;7;Education;8771;Excellent;High;1;;No;1;MasterM;Married;48;Entry;Small;0;No;No;No;Good;Stayed
58639;39;Female;11;Education;7293;Good;Very High;0;;No;1;PhD;Married;1;Mid;Medium;0;No;No;No;Good;Left
8604;39;Female;1;Finance;8530;Excellent;High;0;;Yes;1;PhD;Married;1;Mid;Medium;0;No;No;No;Good;Stayed
3708;44;Female;12;Education;6977;Excellent;High;1;;No;1;Associate C;Single;3;Mid;Small;0;No;No;No;Excellent;Stayed
67096;19;Female;7;Education;4102;Good;High;0;;No;1;BachelorM;Married;82;Entry;Small;0;No;No;No;Good;Left
20864;22;Female;36;Technology;8609;Good;High;1;;Yes;1;Associate C;Married;4;Mid;Medium;0;No;No;No;Good;Stayed
34211;48;Female;26;Education;5413;Fair;High;0;;Yes;1;Associate C;Married;4;Mid;Small;0;Yes;Yes;No;Good;Stayed
41579;34;Female;8;Healthcare;7890;Good;High;0;;No;1;Associate C;Married;0;Senior;Small;0;No;No;No;Good;Stayed
54104;28;Male;3;Finance;8673;Excellent;High;0;;No;1;Associate C;Single;1;Entry;Large;0;No;No;No;Good;Left
22597;55;Male;27;Finance;8033;Good;High;0;;No;1;High School;Married;0;Mid;Small;0;No;No;No;Good;Stayed
59159;23;Male;13;Media;6502;Good;High;1;;Yes;1;BachelorM;Divorced;2;Entry;Medium;0;Yes;No;No;Poor;Left
17737;28;Male;3;Technology;9561;Good;Medium;2;;No;69;High School;Married;0;Entry;Medium;0;No;No;No;Fair;Stayed
50820;48;Female;23;Education;4300;Good;High;0;;No;1;BachelorM;Married;98;Entry;Small;74;No;No;No;Fair;Stayed
12313;37;Male;2;Media;6376;Excellent;High;0;;Yes;1;Associate C;Divorced;1;Entry;Small;0;Yes;Yes;No;Good;Stayed
14776;24;Male;10;Education;5615;Good;High;2;;No;1;High School;Married;20;Mid;Small;0;No;No;No;Poor;Stayed
72989;46;Female;1;Healthcare;7561;Good;High;0;;Yes;1;BachelorM;Single;63;Entry;Small;0;No;No;No;Good;Left
28643;28;Female;1;Education;8643;Excellent;Very High;2;;Yes;1;Associate C;Married;1;Entry;Small;0;Yes;No;No;Good;Left
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
25573;59;Male;22;Finance;6665;Excellent;High;2;;No;1;BachelorM;Divorced;2;Mid;Medium;0;No;No;No;Good;Stayed
57096;26;Male;17;Media;6523;Good;High;2;;Yes;28;BachelorM;Single;0;Entry;Small;23;Yes;No;No;Good;Left
14763;20;Male;12;Technology;9766;Poor;High;2;;No;1;MasterM;Married;97;Entry;Small;0;No;No;No;Good;Stayed
70720;52;Male;28;Technology;9766;Poor;High;2;;No;1;MasterM;Married;97;Entry;Small;0;No;No;No;Good;Stayed
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
69911;27;Female;19;Finance;758;Excellent;High;2;;No;1;Associate C;Married;57;Associate C;Married;0;Entry;Small;0;No;No;No;Good;Stayed
44321;31;Female;2;Technology;940;Good;High;1;;No;1;Associate C;Married;67;Entry;Medium;0;No;No;No;Good;Stayed
68096;41;Male;2;Technology;518;Good;High;2;;No;1;Associate C;Married;27;Entry;Small;0;No;No;No;Good;Left
74096;48;Female;13;Media;5500;Good;High;0;;Yes;1;MasterM;Married;1;Entry;Medium;0;Yes;No;No;Poor;Stayed
58929;31;Female;8;Healthcare;822;Good;High;0;;Yes;1;PhD;Married;6;Entry;Medium;0;No;No;No;Good;Stayed
70664;32;Female;36;Technology;916;Fair;High;0;;No;1;BachelorM;Married;76;Entry;Small;0;No;No;No;Excellent;Stayed
70664;32;Female;36;Technology;916;Fair;High;0;;No;1;BachelorM;Married;76;Entry;Small;0;No;No;No;Excellent;Stayed
7964;39;Male;29;Education;3920;Good;High;0;;No;1;Associate C;Married;76;Entry;Small;0;No;No;No;Excellent;Stayed
33157;29;Male;16;Healthcare;9086;Fair;Medium;0;;No;1;BachelorM;Married;81;High School;Married;0;Senior;Small;0;Yes;No;No;Good;Stayed
70720;52;Male;28;Technology;9766;Poor;High;2;;No;1;MasterM;Married;97;Entry;Small;0;No;No;No;Good;Stayed
27714;20;Female;6;Education;3403;Good;High;0;;No;1;MasterM;Married;76;Entry;Small;0;Yes;No;No;Good;Stayed
27814;50;Male;6;Education;3403;Good;High;0;;No;1;MasterM;Divorced;1;Entry;Small;0;No;No;No;Good;Stayed
70720;52;Male;28;Technology;9766;Poor;High;2;;No;1;MasterM;Married;97;Entry;Small;0;No;No;No;Good;Stayed
64805;38;Female;4;Finance;831;Low;Low;2;;No;8;BachelorM;Single;4;Entry;Small;0;No;No;No;Good;Stayed
72969;22;Male;13;Media;6322;Good;High;0;;No;1;MasterM;Married;60;BachelorM;Married;0;Mid;Small;0;No;No;No;Good;Left
20221;26;Female;4;Technology;7823;Good;High;1;;No;10;High School;Married;0;Senior;Small;0;No;No;No;Good;Stayed
59432;58;Female;19;Technology;7633;Very High;Average;0;;No;1;MasterM;Divorced;2;Mid;Medium;0;Yes;Yes;No;Poor;Stayed
28636;24;Male;11;Healthcare;8056;Good;High;2;;No;55;BachelorM;Divorced;2;Senior;Small;0;No;No;No;Excellent;Stayed
37598;51;Male;42;Media;2625;Good;High;2;;Yes;1;MasterM;Married;3;Mid;Medium;0;Yes;No;No;Poor;Stayed
4320;43;Male;11;Education;102;Fair;High;0;;No;1;MasterM;Married;2;Entry;Small;0;No;No;No;Good;Stayed
36798;41;Male;2;Education;495;Excellent;Low;0;;No;1;BachelorM;Married;48;MasterM;Single;1;Senior;Small;0;No;No;No;Good;Stayed
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
23873;33;Female;19;Finance;5953;Good;High;1;;Yes;1;PhD;Married;76;Entry;Small;0;No;No;No;Fair;Stayed
73000;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
3778;31;Male;1;Technology;870;Good;High;1;;No;1;High School;Married;0;Entry;Small;0;No;No;No;Fair;Stayed
24208;34;Male;13;Media;5874;Fair;High;0;;No;1;High School;Single;1;Mid;Medium;0;No;No;No;Good;Left
53942;39;Male;19;Technology;113;Good;High;1;;No;1;MasterM;Married;2;Entry;Medium;0;No;No;No;Good;Stayed
53942;39;Male;19;Technology;113;Good;High;1;;No;1;MasterM;Married;2;Entry;Medium;0;No;No;No;Good;Stayed
61725;18;Male;10;Education;5000;Fair;High;1;;No;1;BachelorM;Married;13;Mid;Medium;0;No;No;No;Very High;Left
31919;37;Male;19;Healthcare;8155;Good;High;0;;No;1;PhD;Single;0;Entry;Medium;0;No;No;No;Good;Stayed
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
52573;26;Female;13;Finance;7965;Good;Average;0;;No;1;High School;Married;82;Mid;Small;0;No;No;No;Good;Stayed
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
63050;46;Male;20;Healthcare;9233;Good;High;0;;No;1;High School;Married;57;High School;Single;10;Entry;Small;0;No;No;No;Good;Left
24640;25;Female;11;Education;6203;Fair;High;2;;No;1;MasterM;Divorced;21;Mid;Small;0;No;No;No;Good;Stayed
61125;21;Male;15;Education;5639;Good;High;0;;No;1;MasterM;Married;1;Entry;Medium;0;No;No;No;Excellent;Left
63805;44;Male;13;Technology;928;Good;High;1;;No;1;MasterM;Married;54;Entry;Small;0;No;No;No;Good;Stayed
49218;39;Male;19;Technology;1043;Good;High;2;;No;1;MasterM;Married;48;MasterM;Single;1;Senior;Small;0;No;No;No;Good;Left
32176;43;Male;9;Media;6081;Good;High;1;;Yes;1;BachelorM;Single;90;Mid;Medium;0;Yes;No;No;Good;Stayed
28604;31;Female;2;Education;805;Low;Low;2;;No;1;BachelorM;Divorced;0;Entry;Small;0;No;No;No;Good;Stayed
31919;37;Male;19;Healthcare;8155;Good;High;0;;No;1;PhD;Single;0;Entry;Medium;0;No;No;No;Good;Stayed
58684;31;Male;8;Technology;12383;Good;High;2;;Yes;1;MasterM;Married;28;Entry;Small;0;Yes;No;No;Good;Stayed
38350;41;Female;24;Healthcare;7944;Poor;Medium;0;;No;1;High School;Married;0;Mid;Small;0;No;No;No;Good;Stayed
31959;17;Male;1;Education;395;Good;High;0;;No;1;Associate C;Married;2;Entry;Small;0;No;No;No;Good;Stayed
39351;34;Male;17;Education;5920;Good;High;2;;Yes;1;Associate C;Married;8;Entry;Small;0;Yes;Yes;No;Poor;Stayed
38407;36;Female;21;Education;5327;Fair;High;0;;No;1;Associate C;Divorced;2;Entry;Medium;0;No;No;No;Good;Stayed
38350;41;Female;24;Healthcare;7944;Poor;Medium;0;;No;1;High School;Married;0;Mid;Small;0;No;No;No;Good;Stayed
31919;37;Male;19;Healthcare;8155;Good;High;0;;No;1;PhD;Single;0;Entry;Medium;0;No;No;No;Good;Stayed
30308;54;Male;16;Healthcare;708;Fair;High;0;;No;1;Associate C;Married;83;Entry;Small;0;No;No;No;Good;Stayed
31148;26;Female;11;Education;6710;Fair;High;0;;No;1;Associate C;Married;2;Mid;Small;0;No;No;No;Good;Stayed
39542;41;Male;1;Technology;830;Good;High;1;;No;1;MasterM;Single;3;Entry;Small;0;No;No;No;Good;Stayed
43939;46;Male;23;Healthcare;8455;Fair;High;0;;Yes;1;MasterM;Married;2;Entry;Medium;0;No;No;No;Good;Left
24455;23;Male;10;Education;7701;Fair;High;1;;No;1;BachelorM;Single;55;Entry;Small;0;No;No;No;Fair;Stayed
72197;44;Female;5;Education;5101;Good;High;0;;No;1;BachelorM;Divorced;26;Entry;Medium;0;No;No;No;Good;Left
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
70788;15;Female;3;Media;6;Good;High;1;;No;1;Associate C;Divorced;1;Entry;Small;0;No;No;No;Good;Stayed
31483;55;Female;13;Education;7974;Good;High;0;;Yes;1;High School;Married;78;Entry;Small;0;No;No;No;Good;Stayed
61918;25;Male;19;Technology;7343;Good;High;0;;No;1;MasterM;Married;96;Associate C;Single;0;Entry;Small;0;No;No;No;Poor;Left
19215;31;Male;7;Education;8591;Excellent;High;0;;No;1;High School;Married;13;Entry;Medium;0;No;No;No;Good;Stayed
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
51739;45;Male;7;Education;5137;Poor;High;2;;No;1;BachelorM;Single;2;Senior;Large;0;No;No;No;Poor;Stayed
32322;35;Female;19;Healthcare;8105;Excellent;Very High;0;;Yes;1;MasterM;Divorced;47;MasterM;Married;1;Entry;Small;0;No;No;No;Good;Stayed
43974;43;Male;19;Technology;7343;Good;High;0;;No;1;High School;Married;70;Mid;Small;0;No;No;No;Good;Left
24446;47;Male;21;Education;3790;Excellent;High;0;;No;1;MasterM;Single;26;Entry;Small;0;No;No;No;Good;Stayed
57056;24;Male;7;Education;395;Good;High;1;;No;1;Associate C;Married;1;Entry;Medium;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
445;37;Male;18;Education;8077;Excellent;High;0;;No;1;BachelorM;Single;21;Entry;Small;0;No;No;No;Good;Stayed
50541;25;Female;24;Education;495;Good;High;2;;No;1;Associate C;Divorced;53;Entry;Small;0;No;No;No;Good;Stayed
4203;26;Female;1;Education;4305;Fair;High;1;;Yes;1;Associate C;Married;55;High School;Married;1;Entry;Small;0;No;No;No;Good;Stayed
55441;38;Female;11;Education;6514;Good;High;0;;No;1;BachelorM;Married;64;Entry;Small;0;No;No;No;Good;Stayed
33746;25;Female;9;Finance;8209;Fair;High;1;;No;1;BachelorM;Married;21;Entry;Small;0;No;No;No;Good;Stayed
19334;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
16941;23;Male;14;Healthcare;9383;Good;High;0;;No;1;MasterM;Married;93;MasterM;Single;1;Entry;Small;0;No;No;No;Good;Left
313;30;Male;13;Media;5000;Fair;High;1;;No;1;BachelorM;Married;68;BachelorM;Married;0;Mid;Small;0;No;No;No;Good;Stayed
2616;19;Male;23;Technology;10087;Excellent;High;0;;Yes;1;MasterM;Married;58;MasterM;Divorced;0;Mid;Small;27;No;No;No;Good;Stayed
39933;36;Male;19;Technology;10452;Fair;High;1;;No;1;High School;Married;19;Mid;Small;0;No;No;No;Good;Stayed
58084;39;Female;1;Finance;8079;Excellent;High;1;;No;1;MasterM;Single;0;Entry;Medium;0;No;No;No;Good;Left
24208;34;Male;13;Media;5874;Fair;High;0;;No;1;High School;Single;1;Mid;Medium;0;No;No;No;Good;Left
33010;26;Female;16;Finance;660;Good;High;2;;No;1;Associate C;Married;2;Mid;Small;0;No;No;No;Good;Left
25003;29;Female;4;Media;6203;Fair;High;0;;No;1;Associate C;Married;10;Entry;Medium;15;No;No;No;Good;Stayed
17343;24;Male;10;Education;383;Fair;High;2;;No;1;MasterM;Married;0;Mid;Small;33;No;No;No;Good;Stayed
37973;29;Male;7;Education;7503;Good;High;0;;Yes;1;Associate C;Married;11;Mid;Small;0;Yes;Yes;No;Poor;Stayed
51951;25;Female;24;Education;495;Good;High;2;;No;1;Associate C;Divorced;53;Entry;Small;0;No;No;No;Good;Stayed
51951;25;Female;24;Education;495;Good;High;2;;No;1;Associate C;Divorced;53;Entry;Small;0;No;No;No;Good;Stayed
12075;53;Female;11;Healthcare;8987;Good;High;2;;Yes;1;Associate C;Married;4;Senior;Small;0;Yes;Yes;No;Poor;Stayed
51951;25;Female;24;Education;495;Good;High;2;;No;1;Associate C;Divorced;53;Entry;Small;0;No;No;No;Good;Stayed
13669;30;Female;13;Technology;7943;Good;High;1;;No;1;Associate C;Married;50;Associate C;Married;1;Entry;Medium;64;No;No;No;Good;Stayed
53707;53;Male;13;Technology;7900;Good;High;0;;No;1;MasterM;Married;4;Entry;Medium;48;No;No;No;Good;Stayed
39933;36;Male;19;Technology;10452;Fair;High;1;;No;1;High School;Married;19;Mid;Small;0;No;No;No;Good;Stayed
39933;36;Male;19;Technology;10452;Fair;High;1;;No;1;High School;Married;19;Mid;Small;0;No;No;No;Good;Stayed
53893;39;Male;13;Healthcare;8592;Good;High;0;;Yes;1;Associate C;Married;6;Entry;Medium;0;Yes;No;No;Excellent;Stayed
49353;27;Male;12;Healthcare;8482;Fair;Very High;0;;Yes;1;MasterM;Married;1;Entry;Medium;0;No;No;No;Good;Left
17177;46;Male;24;Finance;8077;Excellent;High;0;;No;1;BachelorM;Married;0;Entry;Small;0;No;No;No;Good;Stayed
19884;45;Male;1;Finance;8077;Excellent;High;0;;No;1;BachelorM;Married;0;Entry;Small;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
53707;53;Male;13;Technology;7900;Good;High;0;;No;1;MasterM;Married;4;Entry;Medium;48;No;No;No;Good;Stayed
68345;35;Male;43;Healthcare;9047;Good;High;0;;No;1;MasterM;Married;34;PhD;Married;0;Entry;Small;89;No;No;No;Excellent;Stayed
53374;32;Male;21;Education;4220;Good;High;0;;Yes;1;Associate C;Married;17;Entry;Small;0;No;No;No;Good;Left
29910;23;Female;1;Media;6612;Fair;Low;0;;No;1;Associate C;Married;38;Senior;Small;0;No;No;No;Good;Left
49862;23;Female;10;Healthcare;680;Good;High;0;;No;1;Associate C;Married;51;Senior;Small;0;No;No;No;Good;Left
46795;52;Female;17;Finance;719;Fair;High;1;;No;1;MasterM;Married;27;Entry;Medium;0;No;No;No;Fair;Stayed
32775;59;Male;19;Education;3623;Good;High;0;;No;1;MasterM;Divorced;48;Senior;Small;0;No;No;No;Good;Stayed
5069;37;Male;29;Education;413;Poor;High;0;;Yes;1;BachelorM;Married;27;Senior;Small;0;No;No;No;Good;Stayed
17812;19;Male;34;Education;5993;Good;High;1;;No;1;Associate C;Married;0;Senior;Small;0;No;No;No;Fair;Stayed
40596;34;Male;13;Technology;905;Fair;High;1;;No;1;MasterM;Married;0;Entry;Small;0;No;No;No;Good;Stayed
50906;34;Male;13;Technology;905;Fair;High;1;;No;1;MasterM;Married;0;Entry;Small;0;No;No;No;Good;Stayed
24350;56;Male;22;Media;6665;Excellent;High;2;;No;1;BachelorM;Divorced;2;Mid;Medium;0;No;No;No;Good;Stayed
37598;51;Male;42;Media;2625;Good;High;2;;Yes;1;MasterM;Married;3;Mid;Medium;0;Yes;No;No;Poor;Stayed
16494;44;Female;24;Healthcare;9833;Poor;High;1;;Yes;57;PhD;Single;0;Entry;Large;0;No;No;No;Good;Left
27239;28;Female;20;Healthcare;5964;Excellent;High;2;;Yes;1;Associate C;Married;0;Entry;Small;0;No;No;No;Good;Left
18398;37;Male;11;Education;1012;Fair;High;0;;No;0;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
28636;24;Male;11;Healthcare;8056;Good;High;2;;No;55;BachelorM;Divorced;2;Senior;Small;0;No;No;No;Excellent;Stayed
27715;18;Male;9;Education;5671;Good;Very High;0;;No;1;BachelorM;Single;28;Mid;Small;0;No;No;No;Excellent;Stayed
18856;28;Male;22;Healthcare;809;Fair;High;1;;No;1;BachelorM;Single;0;Mid;Small;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
2759;24;Female;8;Education;6427;Excellent;High;2;;No;1;Associate C;Married;1;Mid;Small;85;No;No;No;Good;Left
73000;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
29898;31;Female;22;Media;835;Good;High;1;;No;1;MasterM;Divorced;1;Entry;Small;0;No;No;No;Good;Stayed
56460;28;Male;29;Finance;8075;Good;High;2;;No;1;BachelorM;Single;3;Mid;Small;0;No;No;No;Good;Left
26130;18;Male;13;Education;395;Good;High;0;;No;1;PhD;Single;2;Mid;Medium;0;No;No;No;Good;Left
20291;19;Female;6;Healthcare;7571;Poor;Low;0;;No;1;BachelorM;Married;15;Mid;Small;0;No;No;No;Good;Left
36253;21;Female;12;Media;700;Good;High;2;;No;1;Associate C;Married;0;Mid;Medium;0;No;No;No;Good;Left
62811;44;Male;11;Education;4021;Good;High;2;;No;1;BachelorM;Single;1;Entry;Medium;0;No;No;No;Fair;Left
23689;30;Female;3;Technology;1096;Fair;High;0;;No;1;Associate C;Married;2;Entry;Medium;0;No;No;No;Good;Left
63025;22;Male;7;Education;5714;Good;High;0;;No;1;High School;Married;80;Mid;Small;0;Yes;No;No;Fair;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
19442;29;Female;21;Education;5940;Good;High;1;;No;1;High School;Married;52;Associate C;Single;1;Entry;Medium;12;No;No;No;Excellent;Stayed
50480;21;Male;3;Technology;8722;Excellent;High;0;;No;1;Associate C;Married;61;Entry;Medium;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
18946;21;Male;6;Education;3797;Good;High;0;;No;1;Associate C;Married;44;Entry;Small;0;No;No;No;Good;Stayed
22360;21;Male;15;Education;5061;Good;High;2;;No;1;High School;Married;76;Entry;Medium;0;No;No;No;Good;Stayed
49330;18;Male;7;Education;493;Excellent;High;1;;Yes;1;BachelorM;Single;6;Mid;Small;0;No;No;No;Fair;Left
1975;34;Female;2;Finance;920;Fair;Low;1;;No;1;MasterM;Married;2;Entry;Small;0;No;No;No;Good;Stayed
69176;24;Male;19;Technology;8040;Excellent;High;2;;Yes;1;MasterM;Married;94;Entry;Small;0;Yes;No;No;Good;Stayed
69176;24;Male;19;Technology;8040;Excellent;High;2;;Yes;1;MasterM;Married;94;Entry;Small;0;Yes;No;No;Good;Stayed
4208;55;Male;24;Healthcare;6665;Excellent;High;2;;No;1;BachelorM;Divorced;2;Mid;Medium;0;No;No;No;Good;Stayed
15693;56;Male;24;Healthcare;6665;Excellent;High;2;;No;1;BachelorM;Divorced;2;Mid;Medium;0;No;No;No;Good;Stayed
22828;16;Female;12;Media;5573;Good;High;0;;No;1;High School;Single;4;Entry;Small;0;No;No;No;Poor;Stayed
30189;4;Technology;1055;Good;High;2;;No;1;MasterM;Married;17;Entry;Small;0;No;No;No;Good;Stayed
49330;18;Male;7;Education;493;Excellent;High;1;;Yes;1;BachelorM;Single;6;Mid;Small;0;No;No;No;Fair;Left
2759;24;Female;8;Education;6427;Excellent;High;2;;No;1;Associate C;Married;1;Mid;Small;85;No;No;No;Good;Left
57755;27;Female;8;Technology;10570;Good;High;1;;No;1;Associate C;Married;0;Senior;Small;11;No;No;No;Good;Stayed
73000;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
28854;37;Female;7;Media;8097;Good;High;0;;No;1;Associate C;Married;0;Senior;Small;0;Yes;No;No;Excellent;Stayed
58929;31;Female;8;Healthcare;822;Good;High;0;;Yes;1;PhD;Married;6;Entry;Medium;0;No;No;No;Good;Stayed
2422;4;Finance;3403;Good;High;1;;No;1;MasterM;Single;97;Entry;Small;0;No;No;No;Good;Left
81959;56;Male;40;Healthcare;878;Good;High;0;;Yes;1;MasterM;Married;3;Mid;Large;81;No;No;No;Good;Stayed
64781;40;Male;11;Education;6798;Fair;High;0;;No;1;Associate C;Married;0;Mid;Small;0;No;No;No;Good;Stayed
49862;23;Female;10;Healthcare;680;Good;High;0;;No;1;Associate C;Married;51;Senior;Small;0;No;No;No;Good;Left
14744;46;Female;1;Healthcare;8521;Good;High;0;;Yes;1;Associate C;Married;95;Entry;Small;0;Yes;No;No;Good;Stayed
41600;23;Female;9;Education;3166;Good;High;0;;No;1;High School;Married;1;Entry;Medium;77;No;No;No;Good;Left
28190;54;Male;14;Media;546;Excellent;Average;3;;No;1;MasterM;Married;21;Entry;Small;0;No;No;No;Fair;Left
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
